time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2017-01-28 09:56:20.562 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,38090480, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 09:57:20.564 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,38090480, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 09:58:20.566 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,38090480, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 09:59:20.567 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,38090480, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:00:20.569 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,38090480, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:01:20.571 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,38090480, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:02:20.572 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,38090480, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:03:20.574 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,38090480, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:04:20.576 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,39055240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:05:20.577 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,39055240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:06:20.579 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,39055240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:07:20.581 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,39055240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:08:20.582 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,39055240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:09:20.584 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,39055240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:10:20.586 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,39055240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:11:20.587 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,40020072, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:12:20.589 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,40020072, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:13:20.590 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,40020072, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:14:20.592 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,40020072, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:15:20.593 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,40020072, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:16:20.595 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,40020072, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:17:20.596 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,40020072, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:18:20.598 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,40020072, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:19:20.599 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,40984808, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:20:20.601 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,40984808, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:21:20.602 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,40984808, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:22:20.604 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,40984808, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:23:20.605 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,40984808, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:24:20.607 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,40984808, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:25:20.609 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,40984808, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:26:20.611 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,41949520, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:27:20.612 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,41949520, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:28:20.614 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,41949520, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:29:20.615 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,41949520,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:30:20.617 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,41949520, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:31:20.618 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,41949520, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:32:20.620 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,41949520, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:33:20.621 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,41949520, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:34:20.622 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,42914208, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:35:20.623 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,42914208, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-01-28 10:36:20.625 UTC, ,125,3175293,1288,29216,224, ,5, , , , , , , , , , , ,5,5, , , ,2,1,9, , , , , , , , , , , , , , , , ,19887,4, ,19309, , , , , ,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1485538847557,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,42914208, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
